id_data_consumer,time_consumer,tension,current,MAC_node
129989,"2015-09-01 08:29:55",130.0,1.14,x00x13xa2x00x40xaexc5xbf
129990,"2015-09-01 08:29:55",130.0,1.7,x00x13xa2x00x40xaexc5xbf
129991,"2015-09-01 08:29:55",127.0,1.23,x00x13xa2x00x40xaexc5xbf
129992,"2015-09-01 08:29:55",130.0,1.33,x00x13xa2x00x40xaexc5xbf
129993,"2015-09-01 08:29:55",130.0,1.21,x00x13xa2x00x40xaexc5xbf
129994,"2015-09-01 08:29:55",130.0,1.24,x00x13xa2x00x40xaexc5xbf
129995,"2015-09-01 08:29:55",130.0,1.16,x00x13xa2x00x40xaexc5xbf
129996,"2015-09-01 08:29:56",130.0,1.8,x00x13xa2x00x40xaexc5xbf
129997,"2015-09-01 08:29:56",127.0,1.14,x00x13xa2x00x40xaexc5xbf
129998,"2015-09-01 08:29:56",130.0,1.39,x00x13xa2x00x40xaexc5xbf
129999,"2015-09-01 08:29:56",130.0,1.22,x00x13xa2x00x40xaexc5xbf
130000,"2015-09-01 08:29:56",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130001,"2015-09-01 08:29:56",130.0,1.22,x00x13xa2x00x40xaexc5xbf
130002,"2015-09-01 08:29:56",130.0,1.24,x00x13xa2x00x40xaexc5xbf
130003,"2015-09-01 08:29:56",130.0,1.33,x00x13xa2x00x40xaexc5xbf
130004,"2015-09-01 08:29:57",130.0,1.3,x00x13xa2x00x40xaexc5xbf
130005,"2015-09-01 08:29:57",130.0,1.19,x00x13xa2x00x40xaexc5xbf
130006,"2015-09-01 08:29:57",130.0,1.2,x00x13xa2x00x40xaexc5xbf
130007,"2015-09-01 08:29:57",130.0,1.34,x00x13xa2x00x40xaexc5xbf
130008,"2015-09-01 08:29:57",130.0,1.25,x00x13xa2x00x40xaexc5xbf
130009,"2015-09-01 08:29:57",130.0,1.15,x00x13xa2x00x40xaexc5xbf
130010,"2015-09-01 08:29:57",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130011,"2015-09-01 08:29:57",130.0,1.2,x00x13xa2x00x40xaexc5xbf
130012,"2015-09-01 08:29:58",130.0,1.1,x00x13xa2x00x40xaexc5xbf
130013,"2015-09-01 08:29:58",130.0,1.25,x00x13xa2x00x40xaexc5xbf
130014,"2015-09-01 08:29:58",130.0,1.27,x00x13xa2x00x40xaexc5xbf
130015,"2015-09-01 08:29:58",130.0,1.34,x00x13xa2x00x40xaexc5xbf
130016,"2015-09-01 08:29:58",130.0,1.16,x00x13xa2x00x40xaexc5xbf
130017,"2015-09-01 08:29:58",130.0,1.27,x00x13xa2x00x40xaexc5xbf
130018,"2015-09-01 08:29:58",130.0,1.13,x00x13xa2x00x40xaexc5xbf
130019,"2015-09-01 08:29:58",130.0,1.3,x00x13xa2x00x40xaexc5xbf
130020,"2015-09-01 08:29:59",130.0,1.2,x00x13xa2x00x40xaexc5xbf
130021,"2015-09-01 08:29:59",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130022,"2015-09-01 08:29:59",121.0,1.32,x00x13xa2x00x40xaexc5xbf
130023,"2015-09-01 08:29:59",130.0,1.29,x00x13xa2x00x40xaexc5xbf
130024,"2015-09-01 08:29:59",130.0,1.35,x00x13xa2x00x40xaexc5xbf
130025,"2015-09-01 08:29:59",130.0,1.4,x00x13xa2x00x40xaexc5xbf
130026,"2015-09-01 08:29:59",130.0,1.23,x00x13xa2x00x40xaexc5xbf
130027,"2015-09-01 08:29:59",130.0,1.3,x00x13xa2x00x40xaexc5xbf
130028,"2015-09-01 08:30:00",130.0,1.16,x00x13xa2x00x40xaexc5xbf
130029,"2015-09-01 08:30:00",130.0,1.33,x00x13xa2x00x40xaexc5xbf
130030,"2015-09-01 08:30:00",130.0,1.29,x00x13xa2x00x40xaexc5xbf
130031,"2015-09-01 08:30:00",130.0,1.17,x00x13xa2x00x40xaexc5xbf
130032,"2015-09-01 08:30:00",130.0,1.32,x00x13xa2x00x40xaexc5xbf
130033,"2015-09-01 08:30:00",130.0,1.2,x00x13xa2x00x40xaexc5xbf
130034,"2015-09-01 08:30:00",130.0,1.11,x00x13xa2x00x40xaexc5xbf
130035,"2015-09-01 08:30:00",130.0,1.18,x00x13xa2x00x40xaexc5xbf
130036,"2015-09-01 08:30:00",127.0,1.39,x00x13xa2x00x40xaexc5xbf
130037,"2015-09-01 08:30:01",127.0,1.3,x00x13xa2x00x40xaexc5xbf
130038,"2015-09-01 08:30:01",130.0,1.14,x00x13xa2x00x40xaexc5xbf
130039,"2015-09-01 08:30:01",130.0,1.7,x00x13xa2x00x40xaexc5xbf
130040,"2015-09-01 08:30:01",130.0,1.37,x00x13xa2x00x40xaexc5xbf
130041,"2015-09-01 08:30:01",130.0,1.21,x00x13xa2x00x40xaexc5xbf
130042,"2015-09-01 08:30:01",130.0,1.27,x00x13xa2x00x40xaexc5xbf
130043,"2015-09-01 08:30:01",130.0,1.27,x00x13xa2x00x40xaexc5xbf
130044,"2015-09-01 08:30:01",130.0,1.35,x00x13xa2x00x40xaexc5xbf
130045,"2015-09-01 08:30:02",130.0,1.38,x00x13xa2x00x40xaexc5xbf
130046,"2015-09-01 08:30:02",130.0,1.4,x00x13xa2x00x40xaexc5xbf
130047,"2015-09-01 08:30:02",130.0,1.31,x00x13xa2x00x40xaexc5xbf
130048,"2015-09-01 08:30:02",130.0,1.37,x00x13xa2x00x40xaexc5xbf
130049,"2015-09-01 08:30:02",130.0,1.19,x00x13xa2x00x40xaexc5xbf
130050,"2015-09-01 08:30:02",130.0,1.35,x00x13xa2x00x40xaexc5xbf
130051,"2015-09-01 08:30:02",127.0,1.37,x00x13xa2x00x40xaexc5xbf
130052,"2015-09-01 08:30:02",130.0,1.44,x00x13xa2x00x40xaexc5xbf
130053,"2015-09-01 08:30:03",130.0,1.26,x00x13xa2x00x40xaexc5xbf
130054,"2015-09-01 08:30:03",130.0,1.29,x00x13xa2x00x40xaexc5xbf
130055,"2015-09-01 08:30:03",130.0,1.37,x00x13xa2x00x40xaexc5xbf
130056,"2015-09-01 08:30:03",130.0,1.17,x00x13xa2x00x40xaexc5xbf
130057,"2015-09-01 08:30:03",130.0,1.33,x00x13xa2x00x40xaexc5xbf
130058,"2015-09-01 08:30:03",130.0,1.24,x00x13xa2x00x40xaexc5xbf
130059,"2015-09-01 08:30:03",127.0,1.26,x00x13xa2x00x40xaexc5xbf
130060,"2015-09-01 08:30:03",130.0,1.48,x00x13xa2x00x40xaexc5xbf
130061,"2015-09-01 08:30:04",130.0,1.11,x00x13xa2x00x40xaexc5xbf
130062,"2015-09-01 08:30:04",130.0,1.5,x00x13xa2x00x40xaexc5xbf
130063,"2015-09-01 08:30:04",130.0,1.13,x00x13xa2x00x40xaexc5xbf
130064,"2015-09-01 08:30:04",130.0,1.9,x00x13xa2x00x40xaexc5xbf
130065,"2015-09-01 08:30:04",127.0,1.34,x00x13xa2x00x40xaexc5xbf
130066,"2015-09-01 08:30:04",130.0,1.32,x00x13xa2x00x40xaexc5xbf
130067,"2015-09-01 08:30:04",130.0,1.27,x00x13xa2x00x40xaexc5xbf
130068,"2015-09-01 08:30:04",130.0,1.21,x00x13xa2x00x40xaexc5xbf
130069,"2015-09-01 08:30:05",130.0,1.19,x00x13xa2x00x40xaexc5xbf
